"","country","species","area","year","value","value.kg","relative.value","production","native","fishmeal","intensity","hatchery","habitat","waste","ecol.score","msi"
"14850","Puerto Rico","Mangrove cupped oyster","Atlantic, Western Central",2014,22933.68,22.8423107569721,0.669641660503234,1004,NA,NA,NA,NA,NA,NA,NA,NA
"14851","Puerto Rico","Penaeus shrimps nei","Atlantic, Western Central",2014,1305.32,0.0677314238273142,0.0381141034621605,19272,NA,NA,NA,NA,NA,NA,NA,NA
"14852","Qatar","White-spotted spinefoot","Indian Ocean, Western",2014,1189.12,6.25852631578947,0.086993164153947,190,NA,NA,NA,NA,NA,NA,NA,NA
"14853","Qatar","Yellowfin seabream","Indian Ocean, Western",2014,12480,137.142857142857,0.913006835846053,91,NA,NA,NA,NA,NA,NA,NA,NA
"14854","Romania","Mediterranean mussel","Mediterranean and Black Sea",2014,0,0,0,2400,NA,NA,NA,NA,NA,NA,NA,NA
"14855","Romania","Turbot","Mediterranean and Black Sea",2014,24.28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14856","Russian Federation","Aquatic invertebrates nei","Pacific, Northwest",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14857","Russian Federation","Atlantic cod","Atlantic, Northeast",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14858","Russian Federation","Atlantic salmon","Atlantic, Northeast",2014,805,NA,0.000907492758489617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14859","Russian Federation","Brown seaweeds","Atlantic, Northeast",2014,277497.28,2413.01982608696,0.312828288323684,115,NA,NA,NA,NA,NA,NA,NA,NA
"14860","Russian Federation","Brown seaweeds","Pacific, Northwest",2014,NA,NA,NA,124247,NA,NA,NA,NA,NA,NA,NA,NA
"14861","Russian Federation","Cupped oysters nei","Mediterranean and Black Sea",2014,4044.03,NA,0.00455891669579474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14862","Russian Federation","Cupped oysters nei","Pacific, Northwest",2014,558.11,0.0249657794676806,0.000629168675081541,22355,NA,NA,NA,NA,NA,NA,NA,NA
"14863","Russian Federation","Flatfishes nei","Mediterranean and Black Sea",2014,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
"14864","Russian Federation","Japanese sea cucumber","Pacific, Northwest",2014,34253.28,NA,0.0386144143534376,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14865","Russian Federation","Marine fishes nei","Mediterranean and Black Sea",2014,124648.88,NA,0.14051919994266,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14866","Russian Federation","Mediterranean mussel","Mediterranean and Black Sea",2014,NA,NA,NA,11369.12,NA,NA,NA,NA,NA,NA,NA,NA
"14867","Russian Federation","Mullets nei","Mediterranean and Black Sea",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14868","Russian Federation","Sea cucumbers nei","Pacific, Northwest",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14869","Russian Federation","Sea mussels nei","Atlantic, Northeast",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14870","Russian Federation","Sea mussels nei","Mediterranean and Black Sea",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14871","Russian Federation","Sea mussels nei","Pacific, Northwest",2014,440000.03,NA,0.496020920447471,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14872","Russian Federation","Sea trout","Atlantic, Northeast",2014,5020.91,NA,0.00566017324972435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14873","Russian Federation","Sea trout","Mediterranean and Black Sea",2014,226.22,NA,0.000255022374938536,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14874","Russian Federation","Sea urchins nei","Pacific, Northwest",2014,1.18,0.000329608938547486,1.33023783232018e-06,3580,NA,NA,NA,NA,NA,NA,NA,NA
"14875","Russian Federation","Silver carp","Mediterranean and Black Sea",2014,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"14876","Russian Federation","Sturgeons nei","Mediterranean and Black Sea",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14877","Russian Federation","Yesso scallop","Pacific, Northwest",2014,4.5,NA,5.0729408859668e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14878","R_union","Cobia","Indian Ocean, Western",2014,1513252.6,504417.533333333,0.999969219569656,3,NA,NA,NA,NA,NA,NA,NA,NA
"14879","R_union","Drums nei","Indian Ocean, Western",2014,NA,NA,NA,8971463,NA,NA,NA,NA,NA,NA,NA,NA
"14880","R_union","Mangrove red snapper","Indian Ocean, Western",2014,33.92,NA,2.24146027753745e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14881","R_union","Pargo breams nei","Indian Ocean, Western",2014,12.66,0.260333127698951,8.36582756887504e-06,48.63,NA,NA,NA,NA,NA,NA,NA,NA
"14882","R_union","Red drum","Indian Ocean, Western",2014,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA
"14883","Saint Lucia","Eucheuma seaweeds nei","Atlantic, Western Central",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14884","Saint Lucia","Gracilaria seaweeds","Atlantic, Western Central",2014,11805.28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14885","Samoa","Bear paw clam","Pacific, Eastern Central",2014,NA,NA,NA,8108,NA,NA,NA,NA,NA,NA,NA,NA
"14886","Samoa","Elongate giant clam","Pacific, Eastern Central",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14887","Samoa","Fluted giant clam","Pacific, Eastern Central",2014,417114.38,NA,0.999982019643755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14888","Samoa","Giant clam","Pacific, Eastern Central",2014,7.5,6.31121882257902e-05,1.7980356245038e-05,118836,NA,NA,NA,NA,NA,NA,NA,NA
"14889","Samoa","Smooth giant clam","Pacific, Eastern Central",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14890","Saudi Arabia","Barramundi(=Giant seaperch)","Indian Ocean, Western",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14891","Saudi Arabia","Croakers, drums nei","Indian Ocean, Western",2014,2944.9,NA,0.0063925919304386,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14892","Saudi Arabia","Flathead grey mullet","Indian Ocean, Western",2014,344014.38,136.508225864053,0.746763404374626,2520.1,10,3,5,5,5,5,5.5,5.7
"14893","Saudi Arabia","Giant tiger prawn","Indian Ocean, Western",2014,239.19,0.00435120336177257,0.000519217652158514,54971,10,1,1,3,5,1,3.5,4.2
"14894","Saudi Arabia","Gilthead seabream","Indian Ocean, Western",2014,19715.6,NA,0.0427973056687002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14895","Saudi Arabia","Goldlined seabream","Indian Ocean, Western",2014,0,0,0,42860,NA,NA,NA,NA,NA,NA,NA,NA
"14896","Saudi Arabia","Groupers nei","Indian Ocean, Western",2014,0,NA,0,NA,9,1,5,5,5,4,4.8,5.2
"14897","Saudi Arabia","Indian white prawn","Indian Ocean, Western",2014,93697.01,NA,0.203391201749541,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14898","Saudi Arabia","Sobaity seabream","Indian Ocean, Western",2014,7.78,8.30336083332444e-05,1.68883035820613e-05,93697,NA,NA,NA,NA,NA,NA,NA,NA
"14899","Saudi Arabia","Spinefeet(=Rabbitfishes) nei","Indian Ocean, Western",2014,55,23.7068965517241,0.000119390320952875,2.32,NA,NA,NA,NA,NA,NA,NA,NA
"14900","Saudi Arabia","Whiteleg shrimp","Indian Ocean, Western",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14901","Senegal","Blue mussel","Atlantic, Eastern Central",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14902","Senegal","Gasar cupped oyster","Atlantic, Eastern Central",2014,0,NA,0,NA,10,10,7,4,7,8,7.7,6.5
"14903","Senegal","Pacific cupped oyster","Atlantic, Eastern Central",2014,151330.2,NA,1,NA,1,10,7,4,7,8,6.2,5.8
"14904","Serbia and Montenegro","Mediterranean mussel","Mediterranean and Black Sea",2014,502.07,0.0209126124625125,1,24008,NA,NA,NA,NA,NA,NA,NA,NA
"14905","Seychelles","Giant tiger prawn","Indian Ocean, Western",2014,487618.06,8554.70280701754,1,57,NA,NA,NA,NA,NA,NA,NA,NA
"14906","Singapore","Banana prawn","Pacific, Western Central",2014,NA,NA,NA,41590.7,NA,NA,NA,NA,NA,NA,NA,NA
"14907","Singapore","Barramundi(=Giant seaperch)","Pacific, Western Central",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14908","Singapore","Bigeye trevally","Pacific, Western Central",2014,956.77,NA,7.64032828584575e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14909","Singapore","Black grouper","Pacific, Western Central",2014,1514.88,NA,0.00012097139870253,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14910","Singapore","Brown-marbled grouper","Pacific, Western Central",2014,28702.98,NA,0.00229208890310174,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14911","Singapore","Cobia","Pacific, Western Central",2014,2576112.2,NA,0.20571655579891,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14912","Singapore","Flathead grey mullet","Pacific, Western Central",2014,4.4,1.8480561809079e-05,3.51363906244147e-07,238088,NA,NA,NA,NA,NA,NA,NA,NA
"14913","Singapore","Fourfinger threadfin","Pacific, Western Central",2014,90507.19,41139.6318181818,0.00722749086854119,2.2,NA,NA,NA,NA,NA,NA,NA,NA
"14914","Singapore","Giant grouper","Pacific, Western Central",2014,1289.59,0.311044380125422,0.000102980768148498,4146,NA,NA,NA,NA,NA,NA,NA,NA
"14915","Singapore","Giant tiger prawn","Pacific, Western Central",2014,0,0,0,641,NA,NA,NA,NA,NA,NA,NA,NA
"14916","Singapore","Golden trevally","Pacific, Western Central",2014,566507.5,NA,0.0452387018446833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14917","Singapore","Green humphead parrotfish","Pacific, Western Central",2014,3637.33,0.042072431582113,0.000290460562977051,86454,NA,NA,NA,NA,NA,NA,NA,NA
"14918","Singapore","Green mussel","Pacific, Western Central",2014,NA,NA,NA,461.9,NA,NA,NA,NA,NA,NA,NA,NA
"14919","Singapore","Groupers nei","Pacific, Western Central",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14920","Singapore","Humpback grouper","Pacific, Western Central",2014,1833.8,NA,0.000146438893470572,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14921","Singapore","Indo-Pacific swamp crab","Pacific, Western Central",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14922","Singapore","John's snapper","Pacific, Western Central",2014,1221229.5,NA,0.0975218108046789,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14923","Singapore","Kuruma prawn","Pacific, Western Central",2014,1122.8,0.00855043216692685,8.96616804388474e-05,131315,NA,NA,NA,NA,NA,NA,NA,NA
"14924","Singapore","Malabar grouper","Pacific, Western Central",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14925","Singapore","Mangrove red snapper","Pacific, Western Central",2014,4896717.5,NA,0.391029497403199,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14926","Singapore","Marine fishes nei","Pacific, Western Central",2014,NA,NA,NA,622992,NA,NA,NA,NA,NA,NA,NA,NA
"14927","Singapore","Milkfish","Pacific, Western Central",2014,64.24,NA,5.12991303116455e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14928","Singapore","Mozambique tilapia","Pacific, Western Central",2014,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"14929","Singapore","Mud spiny lobster","Pacific, Western Central",2014,61833.11,NA,0.00493770978746001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14930","Singapore","Orange-spotted grouper","Pacific, Western Central",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14931","Singapore","Pacific cupped oyster","Pacific, Western Central",2014,474396.5,NA,0.0378831380337617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14932","Singapore","Papuan black snapper","Pacific, Western Central",2014,5.05,NA,4.03269937848396e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14933","Singapore","Penaeus shrimps nei","Pacific, Western Central",2014,5.88,9.04615384615385,4.69549947435361e-07,0.65,NA,NA,NA,NA,NA,NA,NA,NA
"14934","Singapore","Snappers nei","Pacific, Western Central",2014,1109.66,1109.66,8.86123800461092e-05,1,NA,NA,NA,NA,NA,NA,NA,NA
"14935","Singapore","Snubnose pompano","Pacific, Western Central",2014,10,0.0140087414546677,7.98554332373062e-07,713.84,NA,NA,NA,NA,NA,NA,NA,NA
"14936","Singapore","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central",2014,2567711.2,2567711.2,0.205045690304283,1,NA,NA,NA,NA,NA,NA,NA,NA
"14937","Singapore","Spotted coralgrouper","Pacific, Western Central",2014,0,0,0,4352053,NA,NA,NA,NA,NA,NA,NA,NA
"14938","Singapore","Streaked spinefoot","Pacific, Western Central",2014,249,NA,1.98840028760893e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14939","Singapore","White-spotted spinefoot","Pacific, Western Central",2014,27108.37,326.606867469879,0.0021647506307072,83,NA,NA,NA,NA,NA,NA,NA,NA
"14940","Slovenia","Clams, etc. nei","Mediterranean and Black Sea",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14941","Slovenia","European seabass","Mediterranean and Black Sea",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14942","Slovenia","Gilthead seabream","Mediterranean and Black Sea",2014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14943","Slovenia","Marine fishes nei","Mediterranean and Black Sea",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14944","Slovenia","Mediterranean mussel","Mediterranean and Black Sea",2014,74.52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14945","Slovenia","Sharpsnout seabream","Mediterranean and Black Sea",2014,NA,NA,NA,12.78,NA,NA,NA,NA,NA,NA,NA,NA
"14946","Slovenia","Warty venus","Mediterranean and Black Sea",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14947","Solomon Islands","Eucheuma seaweeds nei","Pacific, Western Central",2014,89.82,NA,0.856897538637665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14948","Solomon Islands","Giant tiger prawn","Pacific, Western Central",2014,15,0.789473684210526,0.143102461362335,19,NA,NA,NA,NA,NA,NA,NA,NA
"14949","South Africa","Carpet shells nei","Atlantic, Southeast",2014,0,NA,0,NA,7,10,7,6,7,8,7.5,6.5
"14950","South Africa","European flat oyster","Atlantic, Southeast",2014,8444.08,NA,0.0939511038315643,NA,1,10,7,7,7,8,6.7,6.1
"14951","South Africa","Giant tiger prawn","Atlantic, Southeast",2014,370.75,0.0222293505372218,0.00412506415684746,16678.4,1,3,3,7,5,5,4,4.7
"14952","South Africa","Gracilaria seaweeds","Atlantic, Southeast",2014,244,5.42222222222222,0.00271480958670473,45,10,10,7,6,8,10,8.5,7.3
"14953","South Africa","Indian white prawn","Atlantic, Southeast",2014,NA,NA,NA,40,1,3,3,7,5,5,4,4.6
"14954","South Africa","Kuruma prawn","Atlantic, Southeast",2014,1500,NA,0.0166894031969553,NA,1,3,3,7,5,5,4,4.7
"14955","South Africa","Marine fishes nei","Atlantic, Southeast",2014,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA
"14956","South Africa","Mediterranean mussel","Atlantic, Southeast",2014,744.86,NA,0.00828751257685609,NA,1,10,7,7,7,9,6.8,6.2
"14957","South Africa","Mullets nei","Atlantic, Southeast",2014,1363.42,36.8491891891892,0.0151697774045285,37,5,5,4,6,5,6,5.2,5.4
"14958","South Africa","Pacific cupped oyster","Atlantic, Southeast",2014,253.58,0.0719375886524823,0.00282139924178929,3525,1,10,7,7,7,9,6.8,6.1
"14959","South Africa","Perlemoen abalone","Atlantic, Southeast",2014,40612.37,1846.01681818182,0.451864145142622,22,10,5,7,6,7,8,7.2,6.7
"14960","South Africa","Red bait","Atlantic, Southeast",2014,202.83,0.0122459699329832,0.0022567411002923,16563,1,5,4,7,5,6,4.7,5
"14961","South Africa","Sea mussels nei","Atlantic, Southeast",2014,10352.83,1.54404623415362,0.11518836939969,6705,5,10,7,7,7,8,7.3,6.5
"14962","South Africa","Seaweeds nei","Atlantic, Southeast",2014,23564.77,11.8815963293501,0.262187965182345,1983.3,NA,NA,NA,NA,NA,NA,NA,NA
"14963","South Africa","Smooth mactra","Atlantic, Southeast",2014,NA,NA,NA,6791,10,10,7,6,7,7,7.8,6.7
"14964","South Africa","Turbot","Atlantic, Southeast",2014,2223.9,NA,0.024743709179806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14965","Spain","Aquatic invertebrates nei","Atlantic, Northeast",2014,76680.04,NA,0.00831347305503093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14966","Spain","Atlantic bluefin tuna","Mediterranean and Black Sea",2014,9152.23,0.977009052478756,0.000992263664683087,9367.6,NA,NA,NA,NA,NA,NA,NA,NA
